cve_entidad,entidad,cve_plantel,plantel,genero,nombre_empresa,carrera,sueldo_mensual_expresado_mnx,periodo
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,UNITED AUTO BODY SHOP,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,NEXOR,Máquinas Herramienta,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,AFINEM,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,GREASE MONKEY,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,METALSA,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,PLÁSTICOS ESPECIALIZADOS DE MONTERREY,Mantenimiento de Sistemas Electrónicos,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,AMX FOTOGRAFIA,Mantenimiento de Sistemas Electrónicos,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,RCH INSTALACIONES,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,GREASE MONKEY,Mantenimiento Automotriz,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,PARQUE FIESTA AVENTURAS,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Fiesta aventura,Asistente Directivo,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Estantes México,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,TALLERES FEMAT,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Honda,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,RETIREY,Asistente Directivo,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,O´NEAL MANUFACTURING SERVICES,Máquinas Herramienta,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,REMMSA,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,BGP COMERCIALIZADORA,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Ofimmsa,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Retirey,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,REGIO MAQUINADOS MORALES,Máquinas Herramienta,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,AFINACIONES ECOLOGICAS MONTERREY,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Servicio industriales garza reyes,Máquinas Herramienta,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Community Phone,Asistente Directivo,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,HONDA,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,VULKA 24HRS,Asistente Directivo,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,HONDA,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,RECTIFICADORA DE MOTORES LOS REYES,Máquinas Herramienta,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MAZDA,Mantenimiento Automotriz,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Emerson,Máquinas Herramienta,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,TALLER MECÁNICO,Mantenimiento Automotriz,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,TECNO TROQUELES,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Honda,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,TECNO TROQUELES,Máquinas Herramienta,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,RAGA,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Honda Poniente,Mantenimiento Automotriz,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,RCH INSTALACIÓNES SA DE CV,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,TURISTAR DE LUJO ETN,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,TRACTORES Y MAQUINARIA REAL,Asistente Directivo,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Maquinados Mendoza,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,TRACTORES Y MAQUINARIA REAL,Asistente Directivo,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,JT ELECTROMECANICOS SA DE CV,Asistente Directivo,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,BIOPARQUE ESTRELLA MONTERREY,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MAUFERSA,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Kamy electrónics,Mantenimiento de Sistemas Electrónicos,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MAVALL MAQUINADOS,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,AVID,Mantenimiento de Sistemas Electrónicos,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Honda Tec,Asistente Directivo,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,REGIOLUB,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Vulka 24 horas,Máquinas Herramienta,"$10,001 - 15,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MDY CALL CENTER EXPERIENCE,Mantenimiento de Sistemas Electrónicos,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Metalsa,Máquinas Herramienta,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Ríos y asociados  consultores,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Tim hortons,Asistente Directivo,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,UNITED AUTO BODY SHOP,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,KAMY ELECTRONIC,Mantenimiento de Sistemas Electrónicos,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,REFRIGERACIÓN EDISCA SA DE CV,Mantenimiento de Sistemas Electrónicos,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,RGF MANUFACTURING,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,FRUTERIA MTZ,Asistente Directivo,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,ASCOCINAS,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,GREASE MONKEY,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,TM,Máquinas Herramienta,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Parque fiesta aventura,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,VIDRIO NATURAL MEXICO,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,ACCESO AUTOMOTRIZ,Mantenimiento Automotriz,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,ADDICTIVE MANUFACTURING,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Secretaría de la Mujer,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,RAVE DE MONTERREY,Máquinas Herramienta,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MDY,Mantenimiento de Sistemas Electrónicos,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Hospital Centra,Asistente Directivo,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,PLÁSTICOS RALD,Máquinas Herramienta,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,3G HERRAMIENTAS ESPECIALES,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Schlumberger,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,EQUIPOS Y COMPONENTES CABA,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Súper carnes el suizo,Máquinas Herramienta,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,AUTOMOVILES TECNOLOGICOS HONDA,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,SERVICIOS INDUSTRIALES GARZA REYES,Máquinas Herramienta,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MAS CONFIANZA,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,KAMY ELECTRONICS,Mantenimiento de Sistemas Electrónicos,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,RGF MANUFACTURING,Asistente Directivo,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,PARQUE FIESTA AVENTURA,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,AUDI CENTER CUMBRES,Mantenimiento Automotriz,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,JARDINES DE LA SILLA,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,GREASE MONKEY,Mantenimiento Automotriz,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,SCHLUMBERGER,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,TALLER ELÉCTRICO GONZÁLEZ,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Mado cnc maquinados en cnc,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,PARQUE FIESTA AVENTURA,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,GRUPO MEXICANA AUTOMOTRIZ,Asistente Directivo,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,"Hidráulica y Mecánica, S.A de C.V (HYMSA)",Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,ETN TURISTAR DE LUJO,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,METALSA,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,PLÁSTICOS ESPECIALIZADOS DE MONTERREY S.A DE C.V. PLEMSA,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Slb,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Rosella eventos,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,AD Interiorismo,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,AUTOMOVILES TECNOLÓGICO S.A DE C.V.,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Ternium,Mantenimiento de Sistemas Electrónicos,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Hidráulica y Mecánica Hymsa,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,GRUPO RAGA,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,TALLER ELECTRICO GONZALES,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,GREASE MONKEY,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Comercializadora Hernandez Bros,Asistente Directivo,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Taller electrico Gonzalez,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,ABISASI S.A DE C.V,Mantenimiento de Sistemas Electrónicos,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Community Phone,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,FRÍO SERVICIO DE MONTERREY,Asistente Directivo,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MATSURI MOTO,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,HONDA PONIENTE,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,ACCESO AUTOMOTRIZ (AUDI CENTER SAN PEDRO),Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,HYMSA,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,TALLER ELÉCTRIO GONZÁLEZ S.A DE C.V,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,CARLS JR,Asistente Directivo,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Comex,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,IEI COMERCIALIZADORA SA DE CV,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MASCONFIANZA S.A DE C.V,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,SPEEDEE GALERIAS,Mantenimiento Automotriz,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,UNITED AUTO DE MONTERREY,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,HOTEL FOUR POINTS BY SHERATON,Mantenimiento de Sistemas Electrónicos,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MATSURI MOTO,Mantenimiento Automotriz,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Schlumberger-SLB,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MAQUINADOS JOCEL,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Oxxo,Mantenimiento de Sistemas Electrónicos,"$10,001 - 15,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,SUMERCA,Asistente Directivo,"$10,001 - 15,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,McDonalds,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,UNITED AUTO DE MONTERREY TOYOTA,Asistente Directivo,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,ACUITY BRANDS,Mantenimiento de Sistemas Electrónicos,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,GRUPO MI PLAYERA,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,LA JUANA SHOW,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Elastomeros Martinez Sa de Cv,Máquinas Herramienta,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Maquinados JOCEL,Máquinas Herramienta,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Crepas paris,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Maquinados JOCEL,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,GENESSIS PARRILLAS,Máquinas Herramienta,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Matek Inyeccion de Plasticos y Fabricacion de Moldes,Máquinas Herramienta,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MAQUINADOS RG,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,GREACE MONKEY,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,FLORERIA CASANDRA,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,ROLTRA,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,7-eleven,Mantenimiento de Sistemas Electrónicos,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,MAS CONFIANZA S.A DE C.A,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,GREASE MONKEY,Mantenimiento Automotriz,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,METALSA,Máquinas Herramienta,"$10,001 - 15,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Soluciones Metálicas de Monterrey,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,RECUPERADORA SEGURA,Mantenimiento de Sistemas Electrónicos,"$15,001 - 20,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,"TURISTAR DE LUJO """"ETN""""",Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,BGP COMERCIALIZADORA,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,7-Eleven,Mantenimiento de Sistemas Electrónicos,"$8,001 - 10,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,STRATEGIA LED,Mantenimiento de Sistemas Electrónicos,"$6,001 - 8,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Tecno Troqueles,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,COKORICOS,Asistente Directivo,"$10,001 - 15,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Suez,Máquinas Herramienta,"$10,001 - 15,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,VIZMART SA DE CV,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,Taller electrico gonzalez,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Maquinados deljim,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,TECNO TROQUELES,Máquinas Herramienta,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Servo Control Technology,Mantenimiento de Sistemas Electrónicos,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Mdy call Center,Mantenimiento de Sistemas Electrónicos,"$1,000 - 2,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,BIOPARQUE ESTRELLA,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,GAMA SERVICIO ELÉCTRICO AUTOMOTRIZ,Mantenimiento Automotriz,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,INDUSTRIAL DOOR MÉXICO,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Pronto Autoservicio,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,SERVO CONTROL TECHNOLOGY,Mantenimiento de Sistemas Electrónicos,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,F,TRACTORES Y MAQUINARIA REAL,Asistente Directivo,"$2,001 - 4,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,Servo Control Technology,Mantenimiento de Sistemas Electrónicos,"$4,001 - 6,000",Julio 2024 (mensual)
19,Nuevo León,3190380,Lic. Raúl Rangel Frias,M,ESTANTES MEXICO,Mantenimiento de Sistemas Electrónicos,"$2,001 - 4,000",Agosto 2024 (mensual)
