sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
177414,https://sofifa.com/player/177414/tom-pope/210002,T. Pope,Tom Pope,34,1985-08-27,190,86,England,Port Vale,English League Two,4,62,62,160000,3000,ST,Right,1,3,2,High/Medium,Normal,No,280000,#Strength,SUB,9,,2017-07-01,2021,,,41,63,52,51,38,81,,,,,,,"Leadership, Power Header",40,64,68,58,60,47,45,35,50,62,34,47,34,58,43,66,84,67,89,59,79,47,65,60,65,65,,33,24,12,14,13,16,13,62+0,62+0,62+0,54+0,58+0,58+0,58+0,54+0,56+2,56+2,56+2,54+2,56+2,56+2,56+2,54+2,46+2,52+2,52+2,52+2,46+2,45+2,52+2,52+2,52+2,45+2
179860,https://sofifa.com/player/179860/reuben-reid/210002,R. Reid,Reuben James Reid,31,1988-07-26,183,77,England,Cheltenham Town,English League Two,4,62,62,275000,3000,ST,Right,1,3,2,Medium/Low,Normal,No,481000,,SUB,9,,2019-07-01,2021,,,72,61,51,61,34,69,,,,,,,Injury Prone,47,62,58,54,56,61,51,47,46,59,71,73,62,58,65,62,63,65,73,56,65,35,62,55,64,59,,27,13,6,6,12,10,6,62+0,62+0,62+0,60+0,60+0,60+0,60+0,60+0,59+2,59+2,59+2,59+2,54+2,54+2,54+2,59+2,47+2,47+2,47+2,47+2,47+2,45+2,45+2,45+2,45+2,45+2
180352,https://sofifa.com/player/180352/ronan-finn/210002,R. Finn,Ronan Michael Finn,32,1987-12-21,185,71,Republic of Ireland,Shamrock Rovers,Rep. Ireland Airtricity League,1,62,62,190000,700,"RWB, CAM",Right,1,3,3,High/High,Lean,No,295000,,RWB,8,,2016-12-20,2021,,,61,58,60,63,55,71,,,,,,,Playmaker (AI),57,55,55,63,54,64,53,57,62,62,61,61,67,58,60,62,61,83,69,61,65,53,58,61,58,64,,57,54,16,11,13,10,11,59+2,59+2,59+2,61+0,60+0,60+0,60+0,61+0,61+1,61+1,61+1,62+0,62+0,62+0,62+0,62+0,60+2,61+1,61+1,61+1,60+2,59+2,58+2,58+2,58+2,59+2
181477,https://sofifa.com/player/181477/nigel-boogaard/210002,N. Boogaard,Nigel Boogaard,33,1986-08-14,188,88,Australia,Newcastle Jets,Australian Hyundai A-League,1,62,62,140000,950,CB,Right,1,2,2,Low/High,Normal,No,175000,#Strength,CB,4,,2015-06-09,2020,,,48,27,42,38,59,74,,,,,,,"Dives Into Tackles (AI), Leadership, Long Passer (AI)",21,23,58,58,20,33,19,18,59,43,47,48,41,56,40,42,73,49,86,23,75,60,24,36,27,52,,59,58,12,9,12,9,6,41+2,41+2,41+2,37+0,39+0,39+0,39+0,37+0,41+2,41+2,41+2,40+2,47+2,47+2,47+2,40+2,50+2,58+2,58+2,58+2,50+2,52+2,62+0,62+0,62+0,52+2
182474,https://sofifa.com/player/182474/chong-zhang/210002,Zhang Chong,张翀,32,1987-11-25,190,81,China PR,Dalian YiFang FC,Chinese Super League,1,62,62,180000,2000,GK,Right,1,1,1,Medium/Medium,Normal,No,279000,,GK,1,,2013-02-28,2021,,,,,,,,,62,61,64,60,54,61,Team Player,8,10,20,7,16,16,18,21,9,22,55,54,58,58,35,48,51,28,26,19,13,12,16,44,16,56,,20,24,62,61,64,61,60,26+2,26+2,26+2,26+0,27+0,27+0,27+0,26+0,26+2,26+2,26+2,25+2,22+2,22+2,22+2,25+2,24+2,21+2,21+2,21+2,24+2,26+2,23+2,23+2,23+2,26+2
183233,https://sofifa.com/player/183233/piotr-malinowski/210002,P. Malinowski,Piotr Malinowski,36,1984-03-24,170,66,Poland,Raków Częstochowa,Polish T-Mobile Ekstraklasa,1,62,62,100000,1000,"LM, LWB, RM",Right,1,3,3,High/Medium,Normal,No,135000,,SUB,13,,2015-07-03,2021,,,74,54,58,61,35,57,,,,,,,,54,54,40,62,40,61,55,42,61,57,70,77,71,50,72,53,70,70,59,57,33,49,62,59,46,59,,28,25,9,6,8,11,10,56+2,56+2,56+2,60+0,59+0,59+0,59+0,60+0,60+2,60+2,60+2,61+1,58+2,58+2,58+2,61+1,51+2,49+2,49+2,49+2,51+2,48+2,42+2,42+2,42+2,48+2
183549,https://sofifa.com/player/183549/elliot-parish/210002,E. Parish,Elliot Parish,30,1990-05-20,188,83,England,St. Johnstone FC,Scottish Premiership,1,62,62,200000,1000,GK,Right,1,2,1,Medium/Medium,Normal,Yes,350000,,GK,12,,2019-07-01,2021,,,,,,,,,63,62,61,64,40,58,,12,15,12,25,15,14,12,13,33,16,40,40,39,54,37,46,57,22,52,16,26,14,8,26,13,43,,12,13,63,62,61,58,64,25+2,25+2,25+2,22+0,23+0,23+0,23+0,22+0,24+2,24+2,24+2,23+2,24+2,24+2,24+2,23+2,22+2,24+2,24+2,24+2,22+2,22+2,24+2,24+2,24+2,22+2
183784,https://sofifa.com/player/183784/milan-gajic/210002,M. Gajić,Milan Gajić,33,1986-11-17,182,77,Serbia,FC Vaduz,Swiss Super League,1,62,62,180000,2000,"CM, CDM",Left,1,4,2,Medium/Medium,Normal,No,261000,,SUB,14,,2017-07-01,2021,,,52,62,62,62,54,67,,,,,,,"Finesse Shot, Playmaker (AI)",59,58,38,65,55,62,59,66,62,64,52,52,62,58,61,72,68,70,68,65,61,50,55,60,66,59,,58,56,15,9,13,6,13,58+2,58+2,58+2,60+0,60+0,60+0,60+0,60+0,61+1,61+1,61+1,60+2,62+0,62+0,62+0,60+2,59+2,60+2,60+2,60+2,59+2,57+2,56+2,56+2,56+2,57+2
183807,https://sofifa.com/player/183807/padraig-amond/210002,P. Amond,Pádraig Amond,32,1988-04-15,178,79,Republic of Ireland,Newport County,English League Two,4,62,62,240000,3000,ST,Right,1,4,2,High/High,Normal,No,420000,,LS,9,,2017-08-23,2022,,,65,62,49,58,37,65,,,,,,,,45,64,64,52,58,56,60,38,37,60,63,66,59,59,71,64,74,67,72,56,42,29,64,55,65,58,,22,18,11,12,9,16,14,62+0,62+0,62+0,58+0,60+0,60+0,60+0,58+0,57+2,57+2,57+2,57+2,52+2,52+2,52+2,57+2,47+2,45+2,45+2,45+2,47+2,45+2,45+2,45+2,45+2,45+2
183993,https://sofifa.com/player/183993/erik-israelsson/210002,E. Israelsson,Erik Gustav Roger Israelsson,31,1989-02-25,181,73,Sweden,Kalmar FF,Swedish Allsvenskan,1,62,62,250000,900,"CM, CAM",Right,1,4,2,High/High,Normal,No,313000,#Engine,LCM,21,,2020-08-01,2023,,,53,58,59,60,55,77,,,,,,,Team Player,53,54,66,63,54,57,53,45,61,61,54,53,68,66,71,68,86,89,75,61,64,60,57,62,47,60,,54,51,14,15,15,6,14,61+1,61+1,61+1,58+0,60+0,60+0,60+0,58+0,60+2,60+2,60+2,60+2,62+0,62+0,62+0,60+2,60+2,62+0,62+0,62+0,60+2,59+2,60+2,60+2,60+2,59+2
184269,https://sofifa.com/player/184269/mark-ellis/210002,M. Ellis,Mark Ellis,31,1988-09-30,188,78,England,Tranmere Rovers,English League Two,4,62,62,230000,2000,CB,Right,1,2,2,Low/Medium,Normal,No,403000,,SUB,5,,2018-07-01,2021,,,53,30,43,45,62,66,,,,,,,"Long Throw-in, Injury Prone",29,27,61,53,25,39,33,26,50,49,52,54,57,59,49,41,77,52,73,23,64,62,45,40,40,56,,63,61,10,11,6,11,6,46+2,46+2,46+2,43+0,44+0,44+0,44+0,43+0,45+2,45+2,45+2,45+2,49+2,49+2,49+2,45+2,53+2,57+2,57+2,57+2,53+2,55+2,62+0,62+0,62+0,55+2
184334,https://sofifa.com/player/184334/jin-hyung-song/210002,Song Jin Hyung,송진형 宋金亨,32,1987-08-13,175,65,Korea Republic,FC Seoul,Korean K League Classic,1,62,62,230000,2000,"CM, CAM, CDM",Right,1,4,3,High/Medium,Lean,No,288000,,SUB,39,,2017-07-01,2023,,,74,60,65,66,57,54,,,,,,,,65,58,56,65,58,64,64,71,63,63,72,75,76,63,80,63,35,54,51,59,67,52,63,67,67,63,,59,63,14,14,7,8,13,62+0,62+0,62+0,65+,64+,64+,64+,65+,65+,65+,65+,64+,62+0,62+0,62+0,64+,61+1,60+2,60+2,60+2,61+1,61+1,58+2,58+2,58+2,61+1
184491,https://sofifa.com/player/184491/joe-widdowson/210002,J. Widdowson,Joe Widdowson,31,1989-03-28,183,77,England,Leyton Orient,English League Two,4,62,62,220000,3000,LB,Left,1,2,2,Medium/Medium,Normal,No,385000,,SUB,3,,2017-07-01,2021,,,78,25,43,59,59,70,,,,,,,,50,15,57,44,23,57,32,32,47,51,79,78,82,53,79,44,70,76,66,25,72,59,34,38,27,57,,64,61,9,6,8,8,7,44+2,44+2,44+2,49+0,46+0,46+0,46+0,49+0,46+2,46+2,46+2,51+2,48+2,48+2,48+2,51+2,59+2,56+2,56+2,56+2,59+2,60+2,60+2,60+2,60+2,60+2
184549,https://sofifa.com/player/184549/adrian-winter/210002,A. Winter,Adrian Winter,33,1986-07-08,178,75,Switzerland,FC Zürich,Swiss Super League,1,62,62,180000,3000,"RM, RB",Right,1,2,2,High/Medium,Normal,No,261000,,SUB,7,,2016-07-05,2021,,,81,61,58,61,47,60,,,,,,,"Injury Prone, Speed Dribbler (AI), Outside Foot Shot",58,62,47,61,60,58,63,56,54,60,82,80,70,58,72,70,69,45,67,51,60,50,65,55,48,60,,48,46,15,15,13,15,10,62+0,62+0,62+0,62+0,62+0,62+0,62+0,62+0,61+1,61+1,61+1,61+1,56+2,56+2,56+2,61+1,55+2,54+2,54+2,54+2,55+2,55+2,53+2,53+2,53+2,55+2
184615,https://sofifa.com/player/184615/stephen-mcginn/210002,S. McGinn,Stephen McGinn,31,1988-11-02,180,80,Scotland,Hibernian,Scottish Premiership,1,62,62,250000,2000,"CM, CDM",Right,1,4,3,Low/Medium,Stocky,No,438000,,SUB,28,,2020-09-16,2021,,,39,56,62,65,56,76,,,,,,,"Playmaker (AI), Technical Dribbler (AI)",58,48,45,63,56,65,65,58,62,62,41,38,64,64,78,70,53,74,79,59,77,56,50,63,56,72,,58,54,9,8,15,16,15,56+2,56+2,56+2,57+0,57+0,57+0,57+0,57+0,59+2,59+2,59+2,58+2,62+0,62+0,62+0,58+2,59+2,62+0,62+0,62+0,59+2,57+2,60+2,60+2,60+2,57+2
185226,https://sofifa.com/player/185226/keith-watson/210002,K. Watson,Keith Watson,30,1989-11-14,184,78,Scotland,Ross County FC,Scottish Premiership,1,62,62,250000,1000,"CB, RB",Right,1,2,2,Medium/High,Normal,No,438000,,SUB,15,,2018-07-04,2021,,,53,48,56,56,62,67,,,,,,,Injury Prone,61,43,63,61,51,56,53,14,57,53,55,52,61,54,59,61,61,67,68,53,66,57,26,53,34,62,,62,64,8,16,10,10,15,51+2,51+2,51+2,52+0,50+0,50+0,50+0,52+0,52+2,52+2,52+2,53+2,55+2,55+2,55+2,53+2,60+2,60+2,60+2,60+2,60+2,60+2,62+0,62+0,62+0,60+2
186198,https://sofifa.com/player/186198/jacob-mellis/210002,J. Mellis,Jacob Mellis,29,1991-01-08,181,69,England,Gillingham,English League One,3,62,62,300000,2000,"CM, CAM",Right,1,3,3,Low/Low,Normal,No,525000,,CAM,18,,2020-08-10,2021,,,60,61,64,63,53,64,,,,,,,Playmaker (AI),60,59,51,65,62,62,65,63,63,64,63,57,73,58,56,65,61,63,65,61,63,52,62,65,59,61,,55,50,14,7,13,16,10,61+1,61+1,61+1,62+0,62+0,62+0,62+0,62+0,63+,63+,63+,62+0,62+0,62+0,62+0,62+0,58+2,59+2,59+2,59+2,58+2,57+2,56+2,56+2,56+2,57+2
186370,https://sofifa.com/player/186370/callum-morris/210002,C. Morris,Callum Morris,30,1990-02-03,191,83,Northern Ireland,Ross County FC,Scottish Premiership,1,62,62,250000,1000,CB,Right,1,2,2,Medium/High,Normal,No,438000,,SUB,5,,2018-07-01,2021,,,67,30,40,46,60,71,,,,,,,Injury Prone,33,26,65,54,24,46,22,22,55,50,66,68,34,54,33,43,79,68,77,31,60,54,19,21,32,56,,63,62,7,7,16,9,13,44+2,44+2,44+2,43+0,42+0,42+0,42+0,43+0,42+2,42+2,42+2,46+2,46+2,46+2,46+2,46+2,56+2,56+2,56+2,56+2,56+2,58+2,62+0,62+0,62+0,58+2
186607,https://sofifa.com/player/186607/daniele-ragatzu/210002,D. Ragatzu,Daniele Ragatzu,28,1991-09-21,172,68,Italy,Cagliari,Italian Serie A,1,62,62,325000,6000,"ST, LW, RW",Right,1,3,3,High/Low,Normal,No,585000,,RES,26,,2018-01-30,2021,,,75,60,53,68,31,45,,,,,,,Speed Dribbler (AI),47,54,62,59,55,66,72,68,41,65,83,68,85,65,81,64,48,70,33,68,43,23,67,48,64,64,,14,14,5,13,11,15,5,62+0,62+0,62+0,63+,63+,63+,63+,63+,62+0,62+0,62+0,61+1,54+2,54+2,54+2,61+1,48+2,43+2,43+2,43+2,48+2,45+2,38+2,38+2,38+2,45+2
186751,https://sofifa.com/player/186751/bobby-grant/210002,B. Grant,Bobby Grant,30,1990-07-01,180,76,England,Oldham Athletic,English League Two,4,62,62,275000,3000,CM,Left,1,3,3,High/Medium,Normal,No,481000,,RM,11,,2019-01-02,2021,,,74,61,64,65,47,62,,,,,,,"Long Shot Taker (AI), Playmaker (AI)",66,59,48,63,57,63,65,65,62,64,72,76,77,62,74,61,61,67,62,65,58,50,62,63,59,57,,45,32,11,14,14,9,9,61+1,61+1,61+1,65+,63+,63+,63+,65+,64+,64+,64+,65+,62+0,62+0,62+0,65+,58+2,56+2,56+2,56+2,58+2,56+2,52+2,52+2,52+2,56+2
187144,https://sofifa.com/player/187144/soo-hyuk-cho/210002,Cho Soo Hyuk,조수혁 赵寿赫,33,1987-03-18,188,83,Korea Republic,Ulsan Hyundai FC,Korean K League Classic,1,62,62,160000,1000,GK,Right,1,3,1,Medium/Medium,Normal,No,208000,,SUB,1,,2017-01-06,2023,,,,,,,,,61,62,61,61,34,62,,12,14,15,12,13,13,18,14,13,15,31,37,69,59,45,46,57,21,65,11,18,12,13,54,20,61,,14,15,61,62,61,62,61,25+2,25+2,25+2,23+0,24+0,24+0,24+0,23+0,25+2,25+2,25+2,22+2,23+2,23+2,23+2,22+2,21+2,22+2,22+2,22+2,21+2,21+2,25+2,25+2,25+2,21+2
187796,https://sofifa.com/player/187796/kristian-dennis/210002,K. Dennis,Kristian Dennis,30,1990-03-12,180,75,England,St. Mirren,Scottish Premiership,1,62,62,300000,2000,ST,Left,1,1,2,High/High,Normal,No,525000,,SUB,20,,2020-08-19,2022,,,69,63,51,59,37,71,,,,,,,Long Shot Taker (AI),38,63,58,54,60,56,51,60,46,58,68,69,74,64,68,65,73,75,69,62,72,40,64,59,66,63,,38,22,5,7,21,3,5,62+0,62+0,62+0,59+0,61+0,61+0,61+0,59+0,59+2,59+2,59+2,58+2,56+2,56+2,56+2,58+2,49+2,50+2,50+2,50+2,49+2,48+2,48+2,48+2,48+2,48+2
188900,https://sofifa.com/player/188900/iain-vigurs/210002,I. Vigurs,Iain Angus Vigurs,32,1988-05-07,173,72,Scotland,Ross County FC,Scottish Premiership,1,62,62,230000,2000,"CM, CDM",Left,1,3,2,High/Medium,Normal,No,403000,,LDM,11,,2019-07-01,2021,,,66,57,62,64,54,68,,,,,,,Long Shot Taker (AI),61,55,55,62,32,62,64,62,62,63,65,66,79,64,68,62,64,73,68,61,62,56,63,64,60,63,,55,51,9,16,12,12,9,60+2,60+2,60+2,63+,62+0,62+0,62+0,63+,63+,63+,63+,63+,62+0,62+0,62+0,63+,60+2,60+2,60+2,60+2,60+2,59+2,58+2,58+2,58+2,59+2
189159,https://sofifa.com/player/189159/luke-waterfall/210002,L. Waterfall,Luke Waterfall,29,1990-07-30,188,84,England,Grimsby Town,English League Two,4,62,62,250000,2000,CB,Right,1,3,2,Medium/Medium,Normal,No,438000,,RCB,6,,2019-08-15,2021,,,48,37,36,41,61,74,,,,,,,Power Header,29,37,65,44,36,37,36,28,39,41,50,47,55,59,37,41,71,69,78,33,70,62,36,28,40,55,,62,62,12,8,6,8,16,46+2,46+2,46+2,40+0,41+0,41+0,41+0,40+0,40+2,40+2,40+2,42+2,44+2,44+2,44+2,42+2,52+2,55+2,55+2,55+2,52+2,55+2,62+0,62+0,62+0,55+2
189163,https://sofifa.com/player/189163/alex-macdonald/210002,A. MacDonald,Alexander MacDonald,30,1990-04-14,170,72,Scotland,Gillingham,English League One,3,62,62,275000,2000,"CM, RM",Right,1,3,3,High/High,Stocky,No,481000,#Engine,SUB,16,,2020-08-14,2021,,,71,58,60,65,57,83,,,,,,,"Long Throw-in, Technical Dribbler (AI)",58,57,53,62,56,62,59,57,59,61,73,69,78,62,91,65,77,86,80,56,89,62,58,60,57,58,,57,59,12,14,8,8,9,61+1,61+1,61+1,62+0,61+0,61+0,61+0,62+0,62+0,62+0,62+0,63+,62+0,62+0,62+0,63+,63+,64+,64+,64+,63+,63+,63+,63+,63+,63+
189281,https://sofifa.com/player/189281/chris-clements/210002,C. Clements,Christopher Clements,30,1990-02-06,175,66,England,Cheltenham Town,English League Two,4,62,62,275000,3000,CM,Right,1,4,3,Medium/Medium,Normal,No,481000,,CM,8,,2018-08-27,2021,,,58,53,62,63,58,64,,,,,,,"Flair, Playmaker (AI)",57,52,43,64,55,60,63,60,62,62,58,58,80,58,74,53,60,73,62,56,61,58,57,62,53,63,,61,59,10,10,11,10,9,56+2,56+2,56+2,59+0,58+0,58+0,58+0,59+0,61+1,61+1,61+1,60+2,62+0,62+0,62+0,60+2,61+1,62+0,62+0,62+0,61+1,60+2,58+2,58+2,58+2,60+2
189307,https://sofifa.com/player/189307/lewis-young/210002,L. Young,Lewis Jack Young,30,1989-09-27,175,61,England,Crawley Town,English League Two,4,62,62,240000,2000,"RB, RWB",Right,1,2,2,High/Low,Lean,No,420000,,SUB,2,,2014-07-14,2022,,,78,47,52,65,54,47,,,,,,,"Long Throw-in, Speed Dribbler (AI)",63,47,38,55,51,64,47,46,48,60,79,78,83,52,85,54,78,73,32,38,45,56,55,41,49,56,,57,55,13,16,16,7,7,53+2,53+2,53+2,59+0,56+0,56+0,56+0,59+0,56+2,56+2,56+2,60+2,54+2,54+2,54+2,60+2,61+1,54+2,54+2,54+2,61+1,60+2,52+2,52+2,52+2,60+2
189895,https://sofifa.com/player/189895/enric-valles-prat/210002,Enric Vallès,Enric Vallès Prat,30,1990-03-01,190,84,Spain,Sandefjord Fotball,Norwegian Eliteserien,1,62,62,275000,850,"CM, CDM",Left,1,3,3,Medium/Medium,Lean,No,344000,,SUB,4,,2016-01-01,2021,,,62,61,63,63,55,72,,,,,,,Playmaker (AI),65,57,45,64,50,64,64,65,62,66,65,59,59,55,49,74,76,73,73,60,66,57,56,59,59,56,,60,53,6,10,15,15,10,60+2,60+2,60+2,61+0,61+0,61+0,61+0,61+0,61+1,61+1,61+1,62+0,62+0,62+0,62+0,62+0,61+1,61+1,61+1,61+1,61+1,59+2,59+2,59+2,59+2,59+2
190559,https://sofifa.com/player/190559/pedro-quinonez/210002,P. Quiñonez,Pedro Ángel Quiñónez Rodríguez,34,1986-03-04,171,69,Ecuador,El Nacional,Ecuadorian Serie A,1,62,62,120000,500,"CDM, CM",Left,1,4,2,Medium/High,Stocky,No,258000,,SUB,15,,2020-01-07,2023,,,60,46,49,50,61,63,,,,,,,Power Free-Kick,39,38,36,55,48,36,46,54,53,60,61,60,61,68,84,48,66,74,54,58,71,72,49,47,58,59,,58,53,14,7,15,16,13,49+2,49+2,49+2,50+0,51+0,51+0,51+0,50+0,52+2,52+2,52+2,52+2,56+2,56+2,56+2,52+2,59+2,61+1,61+1,61+1,59+2,59+2,59+2,59+2,59+2,59+2
190732,https://sofifa.com/player/190732/kamil-bilinski/210002,K. Biliński,Kamil Biliński,32,1988-01-23,182,79,Poland,Podbeskidzie Bielsko-Biała,Polish T-Mobile Ekstraklasa,1,62,62,240000,1000,ST,Right,1,3,2,Medium/Medium,Normal,No,324000,,ST,9,,2020-02-06,2021,,,62,62,55,61,24,59,,,,,,,,53,60,65,60,62,61,54,55,55,60,64,61,63,62,69,68,70,51,63,58,54,15,62,46,68,65,,19,22,11,12,14,16,8,62+0,62+0,62+0,59+0,60+0,60+0,60+0,59+0,58+2,58+2,58+2,58+2,53+2,53+2,53+2,58+2,43+2,42+2,42+2,42+2,43+2,41+2,39+2,39+2,39+2,41+2
191409,https://sofifa.com/player/191409/naif-hazazi/210002,N. Hazazi,Naif Ahmed Taib Hazazi,31,1988-07-27,182,78,Saudi Arabia,Al Adalah,Saudi Abdul L. Jameel League,1,62,62,275000,4000,ST,Right,1,3,2,Medium/Low,Lean,No,454000,,ST,9,,2020-01-31,2023,,,58,63,56,60,26,61,,,,,,,Power Header,58,64,66,59,62,59,55,54,48,63,59,57,65,53,55,67,72,37,71,57,62,28,61,55,68,63,,15,23,13,15,6,11,7,62+0,62+0,62+0,59+0,60+0,60+0,60+0,59+0,59+2,59+2,59+2,57+2,52+2,52+2,52+2,57+2,43+2,42+2,42+2,42+2,43+2,41+2,41+2,41+2,41+2,41+2
191437,https://sofifa.com/player/191437/ali-al-mazaidi/210002,A. Al Mazaidi,Ali Ibrahim Al Mazyadi,34,1985-09-24,190,86,Saudi Arabia,Al Adalah,Saudi Abdul L. Jameel League,1,62,62,130000,3000,GK,Right,1,3,1,Medium/Medium,Normal,No,,,SUB,12,Abha Club,,2021,,,,,,,,,60,64,62,61,38,62,,17,18,13,12,17,16,17,15,14,16,39,37,42,51,45,47,26,39,59,12,38,22,12,59,12,33,,16,14,60,64,62,62,61,25+2,25+2,25+2,24+0,25+0,25+0,25+0,24+0,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,24+2,25+2,25+2,25+2,24+2,24+2,25+2,25+2,25+2,24+2
192261,https://sofifa.com/player/192261/anton-wede/210002,A. Wede,Anton Wede,30,1990-04-20,174,72,Sweden,Falkenbergs FF,Swedish Allsvenskan,1,62,62,275000,750,"CM, LM",Right,1,4,3,High/Medium,Normal,No,344000,,SUB,6,,2018-02-15,2020,,,65,57,62,63,55,63,,,,,,,,62,53,42,62,53,61,66,62,59,62,67,64,71,65,72,62,60,74,54,60,72,57,61,61,55,62,,56,49,15,8,15,9,9,58+2,58+2,58+2,62+0,61+0,61+0,61+0,62+0,62+0,62+0,62+0,62+0,62+0,62+0,62+0,62+0,61+1,60+2,60+2,60+2,61+1,59+2,57+2,57+2,57+2,59+2
192343,https://sofifa.com/player/192343/josmar-zambrano/210002,J. Zambrano,Josmar Jesús Zambrano Suárez,27,1992-09-06,166,66,Venezuela,AC Mineros de Guayana,Venezuelan Primera División,1,62,62,325000,500,"LM, CAM",Right,1,3,3,High/Low,Normal,No,699000,,SUB,23,,2020-01-01,2021,,,76,56,58,63,32,36,,,,,,,"Injury Prone, Speed Dribbler (AI)",55,50,35,60,61,62,50,46,49,56,79,74,77,65,83,66,30,46,31,55,39,28,63,67,56,62,,29,20,12,10,7,10,13,57+2,57+2,57+2,62+0,61+0,61+0,61+0,62+0,62+0,62+0,62+0,61+1,55+2,55+2,55+2,61+1,48+2,44+2,44+2,44+2,48+2,45+2,36+2,36+2,36+2,45+2
192479,https://sofifa.com/player/192479/ben-reeves/210002,B. Reeves,Ben Reeves,28,1991-11-19,172,67,Northern Ireland,Plymouth Argyle,English League One,3,62,62,300000,3000,"CM, CAM, RM",Left,1,3,3,High/Medium,Lean,No,525000,,SUB,14,,2020-09-03,2022,,,72,62,62,68,53,62,,,,,,,Injury Prone,60,65,44,68,41,66,56,45,61,64,73,71,84,55,85,58,83,78,62,66,38,48,52,60,61,54,,61,57,9,9,11,10,12,60+2,60+2,60+2,64+,62+0,62+0,62+0,64+,64+,64+,64+,64+,62+0,62+0,62+0,64+,61+1,59+2,59+2,59+2,61+1,60+2,55+2,55+2,55+2,60+2
192585,https://sofifa.com/player/192585/eugeniu-cebotaru/210002,E. Cebotaru,Eugeniu Cebotaru,35,1984-10-16,181,74,Moldova,Academica Clinceni,Romanian Liga I,1,62,62,100000,800,"CDM, CM",Right,1,3,2,Medium/Medium,Normal,No,135000,,RCM,37,,2019-07-04,2021,,,54,48,61,59,58,64,,,,,,,Leadership,58,40,54,63,53,55,57,58,62,60,54,54,67,64,70,53,63,65,72,59,43,60,57,60,44,54,,63,61,13,7,16,7,12,55+2,55+2,55+2,57+0,56+0,56+0,56+0,57+0,58+2,58+2,58+2,58+2,61+1,61+1,61+1,58+2,60+2,61+1,61+1,61+1,60+2,60+2,59+2,59+2,59+2,60+2
192915,https://sofifa.com/player/192915/othoniel-arce/210002,O. Arce,Othoniel Arce Jaramillo,30,1989-11-08,189,77,Mexico,Melgar FBC,Peruvian Primera División,1,62,62,300000,500,ST,Left,1,3,3,High/Low,Lean,No,645000,,SUB,9,,2020-01-01,2023,,,33,65,57,59,42,74,,,,,,,,62,66,69,60,57,62,54,49,57,64,32,34,38,59,43,70,62,58,87,59,66,40,60,50,65,63,,47,31,6,14,7,8,10,62+0,62+0,62+0,57+0,59+0,59+0,59+0,57+0,57+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,49+2,53+2,53+2,53+2,49+2,47+2,52+2,52+2,52+2,47+2
192937,https://sofifa.com/player/192937/marc-vales-gonzalez/210002,Marc Vales,Marc Vales González,30,1990-04-04,184,79,Andorra,Sandefjord Fotball,Norwegian Eliteserien,1,62,62,250000,800,CB,Right,1,3,2,Medium/Medium,Normal,No,313000,,RCB,3,,2018-07-25,2020,,,61,36,51,53,59,71,,,,,,,Power Header,53,28,68,54,41,52,37,29,58,56,53,68,44,59,53,58,75,63,76,32,69,57,38,48,34,56,,59,64,9,7,12,8,6,50+2,50+2,50+2,49+0,49+0,49+0,49+0,49+0,49+2,49+2,49+2,52+2,53+2,53+2,53+2,52+2,58+2,58+2,58+2,58+2,58+2,59+2,62+0,62+0,62+0,59+2
193235,https://sofifa.com/player/193235/jonatan-kotzke/210002,J. Kotzke,Jonatan Kotzke,30,1990-03-18,184,81,Germany,FC Ingolstadt 04,German 3. Bundesliga,3,62,62,250000,2000,"CB, CDM",Right,1,3,2,Medium/Medium,Normal,No,363000,,SUB,25,,2018-12-03,2021,,,61,45,54,52,61,72,,,,,,,,53,37,63,58,42,47,48,50,51,53,60,62,64,60,67,53,62,71,75,51,69,58,39,55,64,59,,64,59,14,16,15,11,8,51+2,51+2,51+2,52+0,51+0,51+0,51+0,52+0,52+2,52+2,52+2,53+2,55+2,55+2,55+2,53+2,59+2,60+2,60+2,60+2,59+2,60+2,62+0,62+0,62+0,60+2
